,MXWO0EN Index,MXWO0MT Index,MXWO0IN Index,MXWO0CD Index,MXWO0CS Index,MXWO0HC Index,MXWO0FN Index,MXWO0IT Index,MXWO0TC Index,MXWO0UT Index,MXWO0RE Index,MSDUBE,MSDUAS,MSDUSW,MSDUFI,MSDUSG,MSDUNE,MSDUSZ,MSDUAT,MSDUFR,MSDUUK,MSDUNZ,MSDUJN,MSDUSP,MSDUCA,MXUS,MXIL,MSDUSPT,MSDUIT,MSDUHK,MSDUIE,MSDUDE,MSDUNO,MSDUGR,VOW3 GY Equity
14/03/2006,0.016303181,0.011032421,0.007616183,0.010881102,0.002965826,0.005595986,0.009113478,0.012731076,0.006444705,0.012865881,0.008514479,0.007260604,0.00092558,0.011597218,0.016037689,0.000688338,0.011107027,0.009525379,0.001218626,0.00877362,0.009056091,0.015760761,0.007779839,0.007595719,0.011768576,0.010532246,0.002120787,0.015436767,0.011133467,-0.00236778,0.002154169,0.010421993,0.011274282,0.009853014,0.026808932
15/03/2006,0.006068907,0.010291686,0.008311344,0.004355724,-0.00277967,0.00204404,0.001998145,0.006428505,-0.003038158,0.004193977,0.008772228,0.00262603,0.00579101,0.007947218,-0.001867624,0.001196862,0.007073619,-0.001925408,0.017466936,0.003732625,0.002064592,0.005424292,0.000503851,0.001121004,0.008943721,0.004375554,0.0030991,0.021022474,0.004165503,0.01234932,0.008333991,0.004778833,0.004122194,0.006132454,0.012212702
16/03/2006,0.009469594,0.004643252,0.00348254,0.003344636,0.003221845,0.000742253,0.003274024,-0.005932535,0.008377199,0.007383954,0.002468798,0.008284072,0.001711964,0.018883759,0.013199186,-0.000716569,0.009616387,0.007012848,0.013284939,0.00957565,0.010535309,-0.016053872,-0.008984606,0.01035717,0.003443359,0.001397443,0.011233329,0.003684068,0.010876601,0.002419644,0.0054181,0.007923045,0.016928381,0.009724815,-0.004211523
17/03/2006,-0.006057565,0.002262212,0.00767328,0.003243538,0.002865138,0.004995847,0.004678869,0.00519289,-0.002310085,-0.002166097,0.008620273,0.008355141,-0.009580221,0.007754952,-0.000479587,8.75E-05,0.001658753,0.003897613,0.011847792,0.00410178,-0.000155418,-0.008781763,0.019622005,0.001911311,-0.013475261,0.001784585,0.00658343,0.000179515,-0.002499226,0.003888235,0.012556041,-0.000816991,0.01664094,-0.000419481,-0.008001179
20/03/2006,-0.013298623,0.00399775,0.004185236,0.002605221,0.001459187,0.000738007,0.003389116,0.005901898,-0.002850527,-0.004433441,-0.004246291,0.001649587,-0.002110747,0.009936442,0.008013149,0.008098841,0.008108957,0.003330062,-0.007245242,0.000506894,-0.00044963,-0.019543705,0.013462391,0.003929243,-0.009358549,-0.001557279,0.00543728,0.001206247,0.00336108,0.00402386,0.003991808,0.012149103,0.004529317,0.003662033,0.019184958
21/03/2006,-0.004628664,-0.008527303,-0.005945562,-0.005578062,-0.00536806,-0.007776377,-0.006860726,-0.005408741,0.001604421,-0.005153525,-0.008767179,-0.00924223,-0.010495385,-0.007128114,-0.003009462,-0.012253984,-0.003243465,-0.00935743,-0.007283946,-0.005205875,-0.004664432,-0.010315053,-0.006514427,-0.006639806,0.001910091,-0.006204474,-0.005340788,-0.005287328,-0.004122244,0.000828361,-0.008904149,-0.007022548,-0.020573547,-0.005392079,-0.008828787
22/03/2006,0.005467942,0.004991648,0.004597398,0.002972841,0.003057089,0.010447097,0.003117916,-0.00123335,0.003556192,0.001225276,0.010239091,0.005118718,0.00888171,0.002844331,-0.010747991,-0.000649711,0.003456834,0.000643104,0.005766577,0.008591351,0.002899779,0.017205741,-0.001022654,0.001415279,0.000961943,0.005741689,0.003755963,0.003269913,-0.002011971,-0.011080674,-0.008180115,0.005048546,0.013136162,0.002485109,0.039638598
23/03/2006,0.002978409,-0.002415522,-0.006971971,-0.003514309,-0.00745804,-0.008219098,-0.007385348,-0.003585341,-0.005517501,-0.009226374,-0.006997241,-0.008433678,-0.00266904,0.000989234,-0.015892022,0.000644721,-0.003935056,-0.015571655,-0.005271026,-0.009003679,-0.00974276,-0.001946602,-0.011038941,-0.01266696,0.001798463,-0.002195051,-0.002984358,-0.009391669,-0.017067119,0.007280289,-0.003906166,-0.012152257,0.004777303,-0.006814309,-0.000678472
24/03/2006,0.012147114,0.010136779,0.003458217,0.002974449,0.002873165,0.00148258,0.002135992,0.004572143,0.002851544,0.000705965,-0.000438957,0.006876062,-0.003779315,0.007182566,0.005493888,0.001962705,0.002549419,0.006154815,-0.00391217,0.007035685,0.010940134,-0.019380515,0.00577132,0.006867751,0.009384786,0.001423268,-0.002751565,0.005941507,0.000885016,0.001726555,0.011630337,0.000627134,0.011260104,0.006742984,0.012745899
27/03/2006,-0.001194304,0.004878058,0,0.001618705,-0.003683477,-0.006688988,-0.001779677,0.001724563,-0.002316259,-0.006638074,0.000658364,-0.00550048,0.003958192,-0.003317821,-0.000765456,0.004594085,-0.003404221,-0.005320355,-0.003862163,-0.008685548,-0.006325104,0.007530657,0.012509496,-0.009089385,-0.007615329,-0.00121982,-0.003098526,-0.000186499,-0.011139989,0.009374905,-0.003630258,0.008746636,0.004922847,-0.007875103,-0.007578512
28/03/2006,0.005134564,-0.001775704,-0.001829331,-0.003600688,-0.004230742,-0.005983563,-0.004498883,-0.006172859,-0.012926571,-0.006503653,0.006178428,-0.001502868,0.003730618,-0.001170155,-0.007898615,0.004879382,-0.001314405,0.005463404,0.001766072,0.001980545,-0.004968246,0.014457927,-0.002824252,-0.001245474,-0.002206391,-0.006170642,-0.001407187,0.000845183,-0.002116934,-0.00075405,-0.005342136,0.008657906,0.00328779,0.000641192,-0.010111493
29/03/2006,0.008151786,0.00030463,0.003182236,0.001981983,-0.001620857,-0.00065663,-0.000286328,0.01340816,0.001624989,-0.000625866,0.006140489,-0.006771075,-0.006919739,-0.006568149,-0.003172097,-0.001586059,-0.005615716,-0.007520374,-0.002501572,-0.001524344,-0.005062049,-0.008056039,-0.000149145,-0.004820121,0.010569706,0.00778049,-0.015463217,0.002394943,-0.000604054,-0.00533192,-0.01119006,-0.027025247,0.003186648,-0.00338245,0.004491535
30/03/2006,0.007590855,0.020301185,0.009419433,0.006369734,0.002688822,0.003091772,0.009902129,0.008274567,0.004500053,0.004550938,0.001515726,0.019644596,0.019246462,0.023606762,0.042678852,0.004687093,0.018266622,0.016793591,0.023075962,0.022133093,0.015351197,0.016143689,0.016199449,0.017162475,0.01297511,-0.001927245,-0.004646343,0.019472547,0.024213576,0.003822113,0.027211917,0.01643864,0.022717842,0.023272562,0.016298486
31/03/2006,-0.012865992,-0.007790302,-0.002615082,-0.006189748,-0.005310918,-0.006381403,-0.003835232,-0.004980876,-0.008114732,-0.00777588,-0.00162408,-0.010552828,0.001417714,-0.014174406,-0.018578733,0.005776233,-0.010549242,-0.007503592,0.00432476,-0.006416518,-0.014589402,0.007395694,-0.004189878,-0.004342043,-0.013421135,-0.003645071,-0.002182324,-0.006793455,-0.011044993,-0.002949718,0.002357367,0.001702447,-0.009110718,-0.005348012,0.002424244
04/04/2006,0.015922175,0.022799223,0.013537601,0.008690643,0.007176401,0.003477284,0.012657054,0.009816476,0.010984175,0.014431036,0.000162527,0.015087104,0.017520396,0.026499503,0.008167537,0.002468246,0.009388084,0.016706387,0.010701278,0.010280986,0.017519823,0.006923564,0.015546601,0.016842763,0.007795891,0.007787713,0.023311079,0.010911644,0.015781316,0.015101562,0.007531627,0.020823093,0.007737618,0.020936184,0.044701878
05/04/2006,0.012132174,0.006982962,-0.001193001,0.004539192,0.001149634,-0.001220371,0.00399706,0.007449272,0.004110452,0.006962528,0.007716629,0.002333656,0.018276235,0.008602417,0.00540243,0.004946666,0.000973448,0.007277585,-0.000489064,0.003926723,0.002849751,0.016268406,-0.001823636,0.002419538,0.013953132,0.004286992,0.000339501,0.006539599,0.011069528,2.57E-05,0.000752921,0.010120053,0.009627976,0.003132326,-0.016168241
07/04/2006,-0.006047688,-0.003314489,-0.003321379,0.000177588,-0.010213629,-0.016383718,-0.00808071,-0.004679353,-0.009677495,-0.02247086,-0.009505878,-0.014035935,0.008281006,-0.026668365,-0.015838452,0.00566994,-0.013421944,-0.010158358,-0.012414233,-0.01979136,-0.007110994,0.006888661,0.019169593,-0.022280945,0.008166035,-0.011984846,-0.004032949,-0.010086658,-0.02393271,0.023383443,-0.024442519,-0.00592579,-0.000752513,-0.024304975,-0.031180583
10/04/2006,0.01584174,0.001024765,-0.002331547,-0.000355208,0.000286782,-0.000573066,-0.000917593,-0.003493769,0.000180067,0.002780645,0.082714973,-0.005294838,-0.007220216,-0.001157463,-0.002720659,-0.002430611,0.000582686,-0.00010035,0.0025524,0.00179583,0.007381181,-0.010315837,-0.007075068,-0.001750283,0.003709262,0.00062879,-0.016147986,-0.001282461,0.012376332,0.000823019,0.001893563,-0.002773871,0.015594157,0.006903415,0.012549549
12/04/2006,-0.009616731,-0.008867174,-0.006020488,-0.013412218,-0.006272124,-0.005460568,-0.012434878,-0.011165165,-0.017252766,-0.011712901,0.099543269,-0.013124857,0.002247898,-0.006365997,0.006122256,-0.00253764,-0.018272642,-0.014133184,-0.007516176,-0.02053129,-0.006920311,0.0106856,-0.020036322,-0.018550555,-0.012709771,-0.006741258,-0.004960328,-0.006492182,-0.020115613,-0.011139749,-0.01619698,-0.018349704,-0.015032551,-0.016712278,-0.012326847
13/04/2006,0.001196093,0.000934511,-0.000402658,0.001079622,0.001829329,0.001152074,0.00014299,0.003897691,0.002743988,-0.000997416,-0.211162784,-0.0003397,-0.009044126,0.001974843,0.000967945,0.002582299,-0.003502858,0.00339214,0.002654749,0.001144211,0.005234245,-0.003734716,0.000928998,-0.001292187,0.003226252,0.000862597,-0.00094525,0.001272467,-0.004207054,0.005544338,0.002296296,-0.001846359,-0.003142713,-0.00089973,-0.001983796
18/04/2006,0.036173139,0.027541135,0.014129801,0.008327785,0.006514229,0.004690575,0.013773736,0.008835156,0.011262608,0.015036523,0.015629648,0.015156299,0.030284238,0.014428421,0.013839903,0.00952385,0.012244387,0.014418625,0.021489865,0.014497236,0.016692966,0.010267702,0.006037025,0.013400526,0.025147223,0.014033344,0.016732455,0.013710406,0.012409715,0.007429061,0.009856134,0.021085962,0.03231162,0.011990627,-0.013183648
19/04/2006,0.015171068,0.014151628,0.010729787,0.004093625,0.006153371,-0.000286547,0.007376478,0.002767585,0.001804729,0.008896856,0.008160628,0.011670948,0.016859135,0.017180689,0.014223603,0.014420543,0.019952183,0.01376915,0.020801774,0.016163266,0.014039327,0.001987495,0.003078344,0.015693343,0.007672686,0.001965694,0.00361558,0.009512935,0.018585999,0.008568273,0.006837668,0.001772352,0.018697587,0.019280831,0.013830485
20/04/2006,-0.009380615,-0.009142434,0.003007324,0.005402785,-0.00023384,0.005620401,-0.000280014,0.002520253,-0.005061471,0.006709065,0.0028324,0.001916802,-0.014024489,0.001474776,0.032725187,-0.000981501,0.008763785,-0.005693249,0.003316509,0.006957936,-0.007392606,-0.025249668,0.004189507,0.002981789,-0.018287391,0.001154963,-0.00381139,-0.00566085,0.005425855,0.007564519,-0.00080625,0.001323405,0.021285881,0.008052178,0.02581882
21/04/2006,0.017506654,0.01173256,0.005403483,0.003967035,0.004734846,0.001898074,0.003006049,-0.00576994,0.002714688,0.008149005,-0.00010879,0.00824393,0.004268121,-0.005108835,0.014215089,0.007839236,0.01125077,0.00758764,0.005541129,0.011174213,0.010963488,0.01683701,0.010638646,0.013432837,0.012872772,-0.0005652,0.001320972,0.002352095,0.005810491,0.002822583,0.014287379,0.012633379,-0.003254619,0.008005076,0.001085871
24/04/2006,-0.005731634,-0.001317771,-0.000519548,-0.004497164,-0.000110212,-0.003228873,-0.005038499,-0.005076153,-0.001808973,0.002440514,-0.004525265,0.003108004,0.002513728,-0.004646916,-0.006816936,0.003617898,-0.004819958,0.001923186,0.000307892,-0.002884106,-0.005300934,0.001815818,-0.008673809,0.000367577,-0.009574466,-0.002037369,0.001026218,0.004043213,-0.012957151,-0.007196124,-0.008439942,0.003817918,0.013620019,-0.000224453,-0.007800963
25/04/2006,-0.007327274,-0.001178051,-0.00344884,0.002030637,0.002044544,-0.004003055,0.001472186,-0.001091108,0.005237032,-0.001917045,-0.000820008,0.013421195,0.003223081,0.001526092,-0.004260048,-0.003695846,0.002744741,-0.002811994,0.012822489,0.005007003,0.001463178,-0.010191122,0.004829235,0.00619486,0.005569539,-0.004591183,0.002049281,-0.006299196,0.003742453,-0.00853461,0.012677583,0.007221306,-0.006291062,0.003643795,0.014032727
26/04/2006,-0.007253632,0.007047577,0.005590238,0.005716563,0.005518528,0.000572847,0.005588558,0.005202359,0.009500833,-0.002795006,-0.001696818,0.003418589,0.020048575,0.007026601,0.006847421,0.004395653,0.005649001,0.00377499,0.00319332,0.006285896,0.003080938,0.024228824,0.001083596,0.002912405,0.003220619,0.002671291,0.004086006,0.001368597,0.010555616,0.001819729,0.009480497,0.008262137,0.011405428,0.0073132,0.003208893
27/04/2006,-0.010786391,-0.010258914,-0.000583563,0.007600613,0.003260277,0.003144807,0.009981368,0.006974535,0.010647838,0.004537926,0.009758302,0.008608108,0.000189085,-0.000886749,-0.005172518,0.004860669,0.004158098,0.008880328,-0.01152794,0.001041082,0.001833011,0.005035585,0.010781954,0.005841263,-0.006807817,0.003723012,0.008362991,0.002097279,0.002508717,0.005203655,0.004810323,-0.001616005,-0.019068231,0.001700211,-0.002130935
28/04/2006,0.003007909,-0.001277955,-0.003313305,-0.004798264,0.000387175,0.008526816,0.004129678,-0.018748659,-0.001059696,0.00191371,0.001084422,0.000148686,-0.005892218,-0.005496877,-0.009288243,0.006806897,-0.006669819,0.009194923,-0.00704814,-0.001666471,0.001571099,0.010570519,-0.010268466,0.006260649,0.003092569,0.000686433,0.005520765,0.000365076,-0.003776187,0.000156654,0.0094114,0.001613551,-0.002430766,-0.004777557,-0.059344709
04/05/2006,0.01752267,0.028573372,0.020418731,0.007666211,0.003748401,-0.006815627,0.001784244,0.002073551,-0.000353482,0.020812585,0.00292208,0.005840113,0.005860476,0.018647362,0.015786735,0.016811664,-0.000393758,0.001608876,0.028231733,0.015484566,0.01877674,-0.030435897,0.018798692,0.007499863,0.005184142,0.001121506,0.031293788,0.005555421,0.016314347,0.017263678,-0.003260196,0.027798624,0.04799307,0.007085262,-0.04176562
05/05/2006,0.010109359,0.014394655,0.011411307,0.01233359,0.009536707,0.008229721,0.014633577,0.007405193,0.008624536,0.007124108,0.017620893,0.012742091,0.010701778,0.013566253,0.004801733,-0.001901182,0.016842627,0.015684786,0.017414265,0.014107334,0.014430671,-0.022051739,0.010580599,0.012579018,0.012009926,0.010516238,0.003889974,-0.000660736,0.011090486,4.57E-05,0.01127343,0.007013667,0.002804426,0.008324839,-0.004276523
09/05/2006,0.001959681,0.016826022,0.004716545,0.00512997,0.007574909,0.000753367,0.005928339,-0.002058237,0.014268556,-0.003725345,0.039606561,0.009103232,0.015811377,-0.001451775,0.007806789,0.001358356,0.006881475,0.011286125,-0.013521638,0.007130631,0.005311212,-0.002606639,0.017438102,0.005631513,0.009176481,-0.000295285,0.008743326,0.001653994,0.011868311,-0.005628246,0.006351899,0.020817912,0.000216726,0.006425185,0.040815291
10/05/2006,-0.001375545,0.001070139,-0.001444044,-0.000426494,-0.002750478,-0.003016878,-0.001680616,-0.011090236,-0.006065351,0,0.032234943,-0.001530741,0.007199305,-0.005311076,-0.00889332,0.004573007,-0.005542002,-0.000152234,0.010398978,-0.00348736,-0.00468144,-0.004267162,-0.007639201,0.001433661,-0.001413619,-0.001781542,-0.038817606,0.00087349,7.41E-05,-0.008598068,-0.000851979,0.003161076,0.004536285,-0.001983295,0.000666337
12/05/2006,-0.029461201,-0.023127369,-0.023007052,-0.023305042,-0.013844572,-0.004732169,-0.020184857,-0.030231823,-0.025884005,-0.018924228,0.088147152,-0.015930779,-0.00503648,-0.029145619,-0.045152865,-0.010695446,-0.027044784,-0.006441097,-0.011462217,-0.01870282,-0.01459756,-0.012069888,-0.020802507,-0.023728365,-0.027735462,-0.024338049,-0.01048584,-0.002057186,-0.011194935,-0.003411939,-0.018462791,0.00217727,-0.024996792,-0.027628907,-0.040763615
15/05/2006,-0.022635918,-0.027183626,-0.008717325,-0.008066681,0.001166904,0.00492099,-0.005645454,-0.002402783,0,-0.000778311,-0.179502516,-0.025884251,-0.031913406,-0.026203669,-0.003301705,-0.045046218,-0.014263089,-0.017147134,-0.033293334,-0.02141659,-0.016061725,-0.03051796,-0.002052271,-0.01311307,-0.0222104,0.002250567,-0.015375591,-0.010157473,-0.015865965,-0.022117751,-0.014856619,-0.047271542,-0.060050593,-0.01568699,-0.031399143
16/05/2006,-0.000175786,-0.010553193,-0.005984536,-0.00573877,0.004157231,0.008460287,-0.002280976,-0.009925008,0.003027877,0.000864753,-0.00990161,0.004928265,0.003204302,0.002694347,0.003196763,-0.002465844,0.003210491,0.003844078,-0.012211531,0.00500682,0.003124882,0.002072009,-0.020410434,0.003067645,0.001485269,-0.001857375,0.00764459,-0.014028923,0.003118253,-0.007703197,0.020952477,0.004031801,-0.003016629,-0.000225617,-0.016579091
17/05/2006,-0.029028903,-0.018643879,-0.016511904,-0.013190922,-0.013918573,-0.014045572,-0.022392651,-0.009378883,-0.021390229,-0.020610283,-0.014483828,-0.038512875,-0.006541148,-0.048289595,-0.033390832,0.020407047,-0.035978091,-0.032853802,-0.031113742,-0.037516785,-0.029647922,0.0031452,0.01094149,-0.035273675,-0.014281919,-0.017048402,-0.004180242,-0.019518161,-0.032829454,0.007647682,-0.025702503,-0.034948402,-0.002295099,-0.038902186,-0.027328554
18/05/2006,-0.011009619,-0.014973542,-0.012884453,-0.005758519,-0.005742465,-0.005044027,-0.009742299,-0.008165427,0.001633839,-0.002031534,-0.010595682,-0.002495597,-0.015032447,-0.009093982,-0.017439645,-0.021574892,0.00166831,-0.006671233,-0.011537162,-0.000661205,0.001145876,0.005157419,-0.024399566,-0.00067305,-0.022134734,-0.006795895,-0.003317724,-0.007833729,0.001475407,-0.018230386,-0.005987809,-0.01787199,-0.054557219,0.00204276,-0.01290374
19/05/2006,0.000594517,-0.008460454,-0.001681181,-0.001896763,-0.005907371,-0.006797212,-0.000857878,0.002729224,-0.00436285,-0.00567478,-0.006073235,0.003043943,-0.020343799,-0.005056734,-0.008589511,-0.008987287,-0.005656056,-0.009128548,-0.004747909,-0.000884382,-0.012171609,0.007138638,-0.010549749,-0.006059763,-0.001095822,0.004034626,0.000146602,-0.015873098,-0.004178677,0.000568453,-0.009536092,0.002353292,-0.008976836,-0.007224104,-0.008344534
22/05/2006,-0.008862823,-0.023945757,-0.015054194,-0.011273872,0.000270143,-0.006553609,-0.012884828,-0.008995563,-0.010254622,0.00062225,-0.015174626,-0.02801484,-0.017297112,-0.041583283,-0.025225421,-0.032569797,-0.016576749,-0.013010702,-0.050060599,-0.019205581,-0.017547792,-0.00975912,-0.014315928,-0.018040298,0.00578448,-0.00414367,-0.047942734,0.001965406,-0.025663035,-0.022376323,-0.015234407,-0.030983723,-0.039678839,-0.016420208,-0.006291158
23/05/2006,0.015833397,0.015662185,0.005790799,0.00228321,0.005707457,0.001256221,0.003543667,-0.00406798,0.002757101,0.004610346,0.003829561,0.027375874,0.003127321,0.059716889,0.043790553,0.013255574,0.027892448,0.019242273,0.039573911,0.02800364,0.0275562,-0.010054063,-0.015791397,0.01961716,-0.002677977,-0.004565316,0.016876322,0.007148382,0.015960007,-0.002585497,0.024986479,0.032364685,0.070332095,0.027056301,0.031118727
24/05/2006,-0.017402894,-0.008553687,-0.006337545,-0.004388378,-0.00243527,-0.004355197,-0.007027232,0.005245914,-0.01107431,-0.00532152,-0.004058656,-0.009237742,-0.001642123,-0.027517801,-0.014952039,-0.006881426,-0.015784384,-0.019151614,-0.025795247,-0.020483494,-0.024432275,0.019268988,0.006909886,-0.017533591,-0.016251621,0.001507261,-0.017696877,-0.005738724,-0.012872438,-0.001321779,-0.013791189,-0.023397509,-0.037933251,-0.022829204,-0.006136412
25/05/2006,0.030214329,0.013373453,0.00422949,0.006029067,0.009491811,0.008018205,0.007388126,0.006908715,0.011808255,0.013426577,0.008896044,0.011737455,-0.006345409,0.001330921,0.001408998,-0.008452405,0.009224903,0,0.001409459,0.017253285,0.017820764,0.001745251,-0.009758108,0.015397244,0.039382881,0.011403166,-0.007570527,0.004324502,0.01557442,-0.00867788,0.011296791,0.00132626,0.001950591,0.021340858,0.007420802
